id,id_club,id_machine
16031,416,73
16032,904,12
16033,728,59
16034,102,66
16035,105,45
16036,638,16
16037,78,45
16038,193,1
16039,698,68
16040,407,36
16041,301,47
16042,555,71
16043,317,32
16044,658,72
16045,48,86
16046,528,14
16047,772,64
16048,386,85
16049,212,3
16050,719,78
16051,543,93
16052,918,94
16053,583,17
16054,313,20
16055,641,73
16056,607,61
16057,590,52
16058,525,94
16059,624,21
16060,310,78
16061,198,14
16062,274,4
16063,429,61
16064,245,11
16065,367,93
16066,674,98
16067,460,97
16068,339,53
16069,221,34
16070,303,35
16071,645,79
16072,313,90
16073,979,41
16074,939,91
16075,929,97
16076,881,59
16077,659,59
16078,844,61
16079,251,62
16080,559,18
16081,191,92
16082,110,5
16083,23,57
16084,480,75
16085,991,68
16086,712,85
16087,6,25
16088,304,8
16089,232,3
16090,885,16
16091,549,3
16092,91,52
16093,714,5
16094,974,13
16095,281,92
16096,445,95
16097,981,98
16098,558,17
16099,555,98
16100,116,41
16101,428,74
16102,615,73
16103,498,77
16104,351,81
16105,873,56
16106,888,10
16107,979,88
16108,189,5
16109,468,1
16110,415,23
16111,145,33
16112,273,42
16113,264,59
16114,113,74
16115,444,38
16116,895,27
16117,799,41
16118,353,8
16119,866,91
16120,913,8
16121,984,5
16122,100,57
16123,610,18
16124,763,3
16125,965,93
16126,45,22
16127,510,25
16128,856,67
16129,479,94
16130,837,61
16131,425,18
16132,519,26
16133,265,22
16134,890,81
16135,869,99
16136,741,13
16137,118,74
16138,382,29
16139,204,96
16140,142,86
16141,775,12
16142,374,55
16143,652,1
16144,97,82
16145,913,55
16146,725,63
16147,914,64
16148,722,45
16149,356,65
16150,43,12
16151,786,82
16152,965,63
16153,207,11
16154,112,70
16155,229,66
16156,945,12
16157,523,58
16158,462,70
16159,342,11
16160,304,66
16161,759,34
16162,220,65
16163,881,60
16164,857,48
16165,88,70
16166,848,77
16167,896,10
16168,56,23
16169,260,55
16170,856,19
16171,62,27
16172,850,80
16173,446,25
16174,506,87
16175,567,16
16176,271,59
16177,149,79
16178,970,38
16179,173,91
16180,253,12
16181,658,10
16182,937,37
16183,348,95
16184,806,42
16185,452,80
16186,354,93
16187,446,79
16188,580,49
16189,540,30
16190,744,65
16191,84,81
16192,746,47
16193,937,92
16194,832,60
16195,381,14
16196,617,100
16197,401,4
16198,146,13
16199,972,40
16200,287,66
16201,955,26
16202,904,74
16203,154,61
16204,469,81
16205,457,10
16206,74,79
16207,892,74
16208,333,41
16209,872,22
16210,408,94
16211,890,58
16212,905,35
16213,988,27
16214,396,31
16215,125,92
16216,381,49
16217,795,36
16218,95,10
16219,257,97
16220,547,64
16221,931,92
16222,743,20
16223,189,74
16224,157,3
16225,732,25
16226,923,41
16227,232,52
16228,663,7
16229,957,55
16230,594,78
16231,10,28
16232,126,89
16233,712,8
16234,822,85
16235,138,61
16236,755,40
16237,565,90
16238,687,38
16239,344,49
16240,104,83
16241,596,74
16242,282,98
16243,356,15
16244,209,8
16245,161,2
16246,738,64
16247,110,81
16248,312,96
16249,868,78
16250,167,61
16251,574,50
16252,924,86
16253,199,13
16254,84,73
16255,781,31
16256,297,76
16257,871,70
16258,780,27
16259,685,40
16260,233,77
16261,80,71
16262,205,9
16263,534,63
16264,664,35
16265,476,69
16266,434,75
16267,513,36
16268,921,98
16269,729,72
16270,814,65
16271,57,51
16272,547,84
16273,352,84
16274,167,21
16275,90,39
16276,173,69
16277,679,2
16278,650,67
16279,254,14
16280,248,27
16281,314,16
16282,671,60
16283,828,78
16284,479,97
16285,323,16
16286,539,63
16287,301,57
16288,605,17
16289,799,61
16290,689,8
16291,135,81
16292,723,11
16293,725,99
16294,668,78
16295,203,39
16296,783,81
16297,44,93
16298,960,29
16299,837,29
16300,90,41
16301,513,54
16302,989,59
16303,47,29
16304,39,68
16305,344,52
16306,56,30
16307,108,21
16308,387,77
16309,670,68
16310,167,100
16311,967,71
16312,941,24
16313,790,16
16314,452,57
16315,732,15
16316,925,50
16317,445,61
16318,280,19
16319,22,41
16320,575,100
16321,40,76
16322,279,76
16323,381,54
16324,216,99
16325,58,78
16326,190,59
16327,339,29
16328,738,3
16329,914,38
16330,677,100
16331,145,63
16332,109,51
16333,329,56
16334,377,58
16335,343,53
16336,724,67
16337,291,14
16338,718,48
16339,268,8
16340,325,83
16341,802,46
16342,446,49
16343,909,71
16344,779,90
16345,992,33
16346,117,18
16347,121,24
16348,112,39
16349,840,44
16350,986,7
16351,668,59
16352,651,10
16353,5,84
16354,94,13
16355,90,37
16356,680,66
16357,303,21
16358,892,35
16359,434,83
16360,346,87
16361,218,38
16362,461,56
16363,21,38
16364,620,41
16365,758,60
16366,430,30
16367,430,14
16368,781,46
16369,297,84
16370,281,77
16371,613,81
16372,273,76
16373,916,67
16374,416,67
16375,330,23
16376,115,56
16377,756,74
16378,586,26
16379,565,2
16380,58,36
16381,154,59
16382,825,96
16383,790,80
16384,479,68
16385,74,94
16386,617,77
16387,524,81
16388,145,53
16389,289,14
16390,97,2
16391,938,89
16392,170,76
16393,877,20
16394,329,47
16395,483,20
16396,73,75
16397,283,38
16398,700,53
16399,349,85
16400,824,70
16401,177,44
16402,172,33
16403,368,80
16404,763,20
16405,144,40
16406,641,35
16407,631,3
16408,31,7
16409,993,11
16410,8,39
16411,643,45
16412,361,70
16413,624,32
16414,599,85
16415,847,86
16416,485,26
16417,781,3
16418,489,26
16419,796,14
16420,429,22
16421,723,77
16422,645,67
16423,456,96
16424,821,5
16425,217,80
16426,425,90
16427,983,90
16428,3,89
16429,512,79
16430,2,69
16431,97,69
16432,574,58
16433,453,53
16434,546,80
16435,746,76
16436,862,55
16437,734,46
16438,457,2
16439,141,49
16440,833,87
16441,972,48
16442,25,17
16443,298,59
16444,580,41
16445,314,61
16446,1000,35
16447,652,18
16448,670,55
16449,78,45
16450,20,14
16451,559,65
16452,806,53
16453,264,72
16454,892,79
16455,295,57
16456,602,78
16457,537,73
16458,241,51
16459,357,7
16460,548,25
16461,139,30
16462,161,11
16463,194,23
16464,636,34
16465,894,96
16466,259,25
16467,310,49
16468,12,93
16469,924,96
16470,559,68
16471,875,72
16472,221,90
16473,724,75
16474,966,46
16475,287,71
16476,607,17
16477,832,62
16478,756,7
16479,221,4
16480,660,71
16481,562,19
16482,8,53
16483,27,81
16484,448,73
16485,380,69
16486,701,76
16487,500,33
16488,81,73
16489,768,2
16490,891,50
16491,85,39
16492,995,61
16493,485,19
16494,15,46
16495,629,67
16496,478,71
16497,297,82
16498,169,41
16499,629,33
16500,144,29
16501,664,12
16502,361,3
16503,779,93
16504,871,16
16505,957,27
16506,129,100
16507,161,26
16508,177,81
16509,137,29
16510,632,81
16511,655,99
16512,469,62
16513,467,78
16514,783,63
16515,728,67
16516,954,69
16517,481,45
16518,387,41
16519,28,41
16520,195,70
16521,395,73
16522,873,68
16523,644,65
16524,44,70
16525,25,67
16526,775,31
16527,383,85
16528,900,94
16529,960,1
16530,290,91
16531,626,52
16532,421,45
16533,307,29
16534,872,68
16535,173,1
16536,777,66
16537,328,27
16538,993,98
16539,119,1
16540,601,22
16541,977,27
16542,283,22
16543,777,84
16544,180,34
16545,1000,18
16546,353,66
16547,652,63
16548,163,43
16549,295,13
16550,765,53
16551,73,100
16552,295,58
16553,363,44
16554,475,47
16555,491,62
16556,426,19
16557,741,19
16558,889,6
16559,171,17
16560,574,52
16561,206,83
16562,221,88
16563,66,9
16564,159,7
16565,879,74
16566,223,16
16567,495,27
16568,118,60
16569,119,49
16570,107,78
16571,873,50
16572,126,58
16573,602,82
16574,544,39
16575,324,13
16576,762,79
16577,968,84
16578,755,38
16579,619,6
16580,442,62
16581,919,58
16582,348,55
16583,36,45
16584,462,91
16585,96,83
16586,483,40
16587,53,47
16588,160,29
16589,526,20
16590,427,2
16591,573,84
16592,238,99
16593,480,92
16594,123,25
16595,609,67
16596,415,71
16597,107,72
16598,949,98
16599,695,63
16600,118,68
16601,516,71
16602,253,53
16603,589,95
16604,46,91
16605,854,24
16606,396,4
16607,131,5
16608,533,13
16609,504,56
16610,558,79
16611,547,73
16612,376,65
16613,861,68
16614,369,90
16615,327,22
16616,686,53
16617,275,49
16618,167,13
16619,830,39
16620,725,51
16621,579,84
16622,8,59
16623,24,14
16624,940,66
16625,869,20
16626,703,46
16627,437,63
16628,638,92
16629,569,44
16630,674,66
16631,969,45
16632,800,66
16633,73,83
16634,803,73
16635,475,5
16636,384,37
16637,861,64
16638,655,40
16639,659,95
16640,921,94
16641,174,61
16642,399,66
16643,800,96
16644,818,77
16645,377,78
16646,143,74
16647,180,32
16648,486,25
16649,795,52
16650,78,75
16651,405,3
16652,612,31
16653,751,85
16654,99,66
16655,842,46
16656,145,78
16657,785,99
16658,996,88
16659,430,54
16660,390,15
16661,701,46
16662,605,16
16663,463,100
16664,223,20
16665,348,9
16666,728,20
16667,292,2
16668,4,37
16669,450,78
16670,281,36
16671,346,1
16672,349,45
16673,303,73
16674,470,100
16675,976,97
16676,480,91
16677,385,16
16678,736,84
16679,831,12
16680,7,91
16681,543,35
16682,867,85
16683,790,17
16684,101,1
16685,908,16
16686,732,11
16687,567,46
16688,43,51
16689,712,60
16690,519,71
16691,114,90
16692,824,35
16693,920,6
16694,86,37
16695,84,26
16696,663,32
16697,21,42
16698,899,26
16699,75,3
16700,544,30
16701,326,41
16702,200,78
16703,896,63
16704,595,18
16705,273,94
16706,257,82
16707,261,74
16708,397,35
16709,316,61
16710,241,42
16711,111,74
16712,681,46
16713,614,46
16714,282,75
16715,775,97
16716,493,71
16717,734,57
16718,332,9
16719,162,94
16720,793,20
16721,408,34
16722,245,84
16723,760,70
16724,505,81
16725,378,82
16726,589,70
16727,788,82
16728,678,85
16729,681,46
16730,714,96
16731,655,5
16732,149,3
16733,232,26
16734,366,100
16735,612,37
16736,812,60
16737,750,62
16738,620,53
16739,641,90
16740,328,42
16741,117,71
16742,152,2
16743,583,28
16744,452,63
16745,672,4
16746,229,28
16747,705,55
16748,25,26
16749,894,81
16750,199,52
16751,168,20
16752,397,96
16753,154,55
16754,569,94
16755,383,17
16756,422,27
16757,954,88
16758,107,62
16759,91,2
16760,238,25
16761,270,76
16762,744,1
16763,979,59
16764,613,76
16765,954,76
16766,780,29
16767,378,59
16768,53,96
16769,907,93
16770,913,31
16771,697,4
16772,124,86
16773,31,99
16774,503,19
16775,484,21
16776,868,79
16777,498,36
16778,836,39
16779,704,77
16780,638,98
16781,476,41
16782,977,24
16783,102,63
16784,743,31
16785,804,39
16786,255,94
16787,467,4
16788,991,44
16789,952,91
16790,798,43
16791,910,98
16792,971,22
16793,940,12
16794,26,67
16795,14,72
16796,733,16
16797,583,66
16798,274,7
16799,770,25
16800,201,40
16801,741,19
16802,644,8
16803,330,48
16804,648,27
16805,272,67
16806,328,2
16807,16,51
16808,71,16
16809,464,97
16810,425,31
16811,69,22
16812,119,52
16813,696,16
16814,274,8
16815,465,82
16816,260,91
16817,289,65
16818,443,17
16819,577,94
16820,945,43
16821,56,73
16822,451,86
16823,107,59
16824,823,53
16825,919,37
16826,235,76
16827,451,54
16828,901,49
16829,936,48
16830,313,86
16831,111,68
16832,432,83
16833,632,22
16834,477,2
16835,847,24
16836,550,95
16837,508,42
16838,478,89
16839,428,64
16840,44,64
16841,483,22
16842,982,65
16843,787,67
16844,153,61
16845,674,73
16846,417,98
16847,99,17
16848,363,90
16849,411,80
16850,529,66
16851,439,25
16852,883,37
16853,809,79
16854,608,90
16855,543,4
16856,255,56
16857,380,47
16858,645,74
16859,380,35
16860,299,85
16861,879,37
16862,978,66
16863,825,51
16864,467,53
16865,25,83
16866,396,1
16867,703,71
16868,76,13
16869,641,27
16870,218,46
16871,188,60
16872,508,29
16873,839,30
16874,502,48
16875,47,92
16876,615,66
16877,901,29
16878,206,60
16879,798,67
16880,338,44
16881,641,19
16882,833,18
16883,708,39
16884,575,38
16885,35,43
16886,496,41
16887,302,34
16888,978,21
16889,86,92
16890,140,28
16891,145,21
16892,146,42
16893,981,39
16894,45,80
16895,200,71
16896,408,20
16897,892,9
16898,867,84
16899,329,44
16900,447,93
16901,965,19
16902,283,94
16903,226,74
16904,666,87
16905,737,68
16906,617,51
16907,86,1
16908,9,34
16909,602,77
16910,215,18
16911,825,25
16912,826,16
16913,806,71
16914,403,47
16915,741,74
16916,257,71
16917,30,90
16918,45,44
16919,715,95
16920,671,79
16921,251,17
16922,732,62
16923,246,76
16924,127,91
16925,841,69
16926,748,59
16927,55,21
16928,41,49
16929,149,39
16930,521,42
16931,955,54
16932,51,43
16933,123,93
16934,451,56
16935,982,42
16936,714,69
16937,683,65
16938,404,35
16939,284,18
16940,482,5
16941,898,8
16942,88,18
16943,944,78
16944,568,28
16945,362,36
16946,18,62
16947,498,24
16948,321,86
16949,581,87
16950,939,38
16951,206,53
16952,142,42
16953,631,46
16954,419,58
16955,816,47
16956,727,88
16957,238,87
16958,731,46
16959,628,92
16960,343,51
16961,924,99
16962,929,14
16963,868,56
16964,694,32
16965,955,1
16966,285,32
16967,387,67
16968,483,33
16969,233,71
16970,3,51
16971,960,60
16972,864,42
16973,777,91
16974,689,80
16975,900,23
16976,128,76
16977,913,38
16978,253,52
16979,957,57
16980,376,66
16981,148,29
16982,401,9
16983,99,39
16984,416,97
16985,456,97
16986,74,77
16987,25,18
16988,252,31
16989,289,90
16990,435,40
16991,954,66
16992,207,85
16993,517,66
16994,263,90
16995,561,58
16996,282,3
16997,465,10
16998,91,56
16999,482,61
17000,194,87
17001,800,79
17002,603,23
17003,492,62
17004,445,38
17005,796,93
17006,408,32
17007,369,5
17008,214,82
17009,411,72
17010,521,87
17011,318,54
17012,418,35
17013,362,30
17014,25,41
17015,212,16
17016,289,78
17017,585,51
17018,14,22
17019,209,7
17020,594,100
17021,843,100
17022,626,66
17023,945,57
17024,254,86
17025,75,77
17026,297,30
17027,293,91
17028,615,41
17029,500,23
17030,453,69
17031,455,32
17032,357,69
17033,4,88
17034,880,5
17035,346,13
17036,510,69
17037,210,70
17038,522,30
17039,933,94
17040,448,37
17041,820,7
17042,540,56
17043,334,57
17044,96,13
17045,670,17
17046,537,45
17047,787,97
17048,711,76
17049,90,97
17050,101,34
17051,891,99
17052,151,65
17053,741,50
17054,55,20
17055,682,4
17056,125,11
17057,310,24
17058,270,11
17059,294,6
17060,370,59
17061,230,72
17062,260,47
17063,637,38
17064,324,92
17065,331,2
17066,892,92
17067,829,99
17068,810,67
17069,221,4
17070,314,2
17071,229,20
17072,453,26
17073,795,20
17074,38,95
17075,603,92
17076,403,99
17077,118,12
17078,838,100
17079,56,63
17080,963,3
17081,766,65
17082,930,89
17083,13,13
17084,726,35
17085,10,88
17086,200,49
17087,675,32
17088,380,48
17089,239,37
17090,853,77
17091,890,77
17092,178,6
17093,721,78
17094,943,35
17095,213,40
17096,354,90
17097,665,82
17098,377,41
17099,471,34
17100,289,92
17101,507,76
17102,156,28
17103,906,46
17104,43,79
17105,870,23
17106,98,76
17107,586,32
17108,708,99
17109,192,35
17110,230,96
17111,230,96
17112,464,62
17113,160,91
17114,773,37
17115,300,21
17116,73,67
17117,936,63
17118,990,21
17119,929,65
17120,153,50
17121,613,4
17122,62,98
17123,252,50
17124,503,61
17125,275,99
17126,490,31
17127,318,41
17128,213,68
17129,741,25
17130,443,51
17131,106,13
17132,242,53
17133,295,17
17134,623,69
17135,235,1
17136,108,5
17137,180,17
17138,446,76
17139,156,41
17140,479,41
17141,981,44
17142,787,65
17143,168,35
17144,895,4
17145,236,96
17146,45,84
17147,814,7
17148,199,62
17149,719,91
17150,349,70
17151,605,23
17152,157,66
17153,108,99
17154,238,13
17155,735,44
17156,370,91
17157,189,2
17158,961,50
17159,304,68
17160,632,99
17161,650,25
17162,256,19
17163,467,68
17164,277,91
17165,788,85
17166,519,77
17167,384,77
17168,143,13
17169,180,81
17170,767,91
17171,525,82
17172,887,21
17173,515,50
17174,381,27
17175,814,9
17176,158,32
17177,846,78
17178,847,13
17179,214,78
17180,533,48
17181,976,88
17182,611,75
17183,332,34
17184,694,16
17185,114,51
17186,72,22
17187,636,8
17188,899,57
17189,390,77
17190,653,28
17191,416,48
17192,602,51
17193,843,10
17194,631,41
17195,39,14
17196,997,39
17197,843,50
17198,817,66
17199,549,51
17200,392,44
17201,85,15
17202,435,97
17203,891,12
17204,285,75
17205,289,74
17206,567,95
17207,706,31
17208,793,86
17209,970,89
17210,287,11
17211,225,23
17212,575,3
17213,129,96
17214,224,32
17215,970,54
17216,373,73
17217,503,60
17218,154,60
17219,183,70
17220,16,69
17221,831,47
17222,243,46
17223,402,6
17224,156,45
17225,490,22
17226,352,62
17227,459,98
17228,374,8
17229,828,10
17230,47,68
17231,488,97
17232,820,45
17233,115,2
17234,794,85
17235,168,31
17236,284,13
17237,723,11
17238,661,49
17239,6,29
17240,243,19
17241,957,25
17242,185,73
17243,428,73
17244,498,67
17245,444,97
17246,473,79
17247,23,65
17248,789,97
17249,644,25
17250,752,77
17251,398,70
17252,953,12
17253,100,45
17254,65,74
17255,198,87
17256,795,70
17257,261,83
17258,744,23
17259,29,77
17260,47,70
17261,844,32
17262,222,5
17263,983,9
17264,766,60
17265,230,36
17266,798,61
17267,744,2
17268,445,91
17269,140,96
17270,935,71
17271,725,1
17272,75,17
17273,759,32
17274,235,82
17275,682,97
17276,231,11
17277,123,55
17278,479,69
17279,802,78
17280,141,95
17281,647,7
17282,732,80
17283,764,1
17284,390,81
17285,691,46
17286,408,11
17287,611,39
17288,862,20
17289,167,4
17290,622,81
17291,566,54
17292,880,78
17293,133,58
17294,7,15
17295,944,14
17296,356,10
17297,914,40
17298,668,4
17299,70,16
17300,192,48
17301,840,41
17302,537,70
17303,763,100
17304,791,69
17305,303,42
17306,252,74
17307,19,58
17308,13,61
17309,373,74
17310,731,22
17311,682,49
17312,603,27
17313,956,60
17314,658,66
17315,604,56
17316,877,31
17317,328,94
17318,190,100
17319,3,14
17320,266,20
17321,464,78
17322,720,19
17323,199,80
17324,156,29
17325,934,33
17326,276,7
17327,833,97
17328,427,69
17329,731,68
17330,731,31
17331,446,23
17332,153,53
17333,110,96
17334,297,95
17335,719,63
17336,323,5
17337,11,95
17338,909,64
17339,272,72
17340,144,92
17341,103,86
17342,780,10
17343,767,99
17344,884,53
17345,544,4
17346,859,1
17347,727,20
17348,119,12
17349,140,44
17350,320,65
17351,129,2
17352,569,80
17353,993,62
17354,658,3
17355,626,36
17356,418,25
17357,366,48
17358,841,77
17359,216,24
17360,360,26
17361,832,65
17362,467,59
17363,148,45
17364,479,28
17365,156,95
17366,497,87
17367,480,75
17368,946,3
17369,585,50
17370,875,6
17371,897,22
17372,716,77
17373,504,96
17374,168,28
17375,554,89
17376,430,58
17377,511,29
17378,564,86
17379,171,79
17380,770,22
17381,388,15
17382,233,73
17383,367,20
17384,53,77
17385,405,54
17386,281,73
17387,596,64
17388,799,15
17389,593,54
17390,297,91
17391,334,39
17392,398,77
17393,859,33
17394,299,13
17395,682,33
17396,847,6
17397,158,67
17398,836,78
17399,290,26
17400,133,36
17401,276,22
17402,186,6
17403,293,68
17404,458,32
17405,423,51
17406,208,87
17407,171,40
17408,131,67
17409,599,44
17410,705,48
17411,587,12
17412,537,89
17413,742,14
17414,564,44
17415,39,8
17416,77,65
17417,335,92
17418,192,19
17419,267,23
17420,643,28
17421,958,17
17422,175,80
17423,188,28
17424,915,55
17425,701,66
17426,22,20
17427,614,73
17428,868,60
17429,780,46
17430,355,14
17431,73,24
17432,826,56
17433,282,88
17434,816,48
17435,468,73
17436,156,3
17437,709,86
17438,270,54
17439,104,71
17440,977,62
17441,217,70
17442,614,40
17443,490,99
17444,304,97
17445,338,93
17446,948,51
17447,352,90
17448,722,76
17449,343,30
17450,864,100
17451,17,71
17452,913,2
17453,863,87
17454,314,68
17455,779,94
17456,510,59
17457,390,73
17458,154,1
17459,562,46
17460,822,68
17461,382,36
17462,374,94
17463,987,71
17464,493,56
17465,586,68
17466,198,86
17467,705,97
17468,529,22
17469,164,40
17470,571,28
17471,575,72
17472,285,53
17473,177,94
17474,545,69
17475,392,25
17476,741,58
17477,304,50
17478,518,75
17479,130,93
17480,822,24
17481,508,29
17482,670,82
17483,567,64
17484,699,59
17485,310,94
17486,190,42
17487,517,51
17488,30,22
17489,575,74
17490,602,56
17491,84,93
17492,901,16
17493,567,99
17494,624,10
17495,774,56
17496,927,9
17497,297,2
17498,364,54
17499,275,5
17500,369,36
17501,452,13
17502,929,64
17503,918,45
17504,409,71
17505,538,22
17506,609,11
17507,88,57
17508,750,73
17509,582,96
17510,958,70
17511,974,65
17512,646,38
17513,831,99
17514,308,97
17515,781,80
17516,217,37
17517,138,90
17518,326,3
17519,792,2
17520,136,31
17521,105,55
17522,434,58
17523,32,63
17524,261,3
17525,591,21
17526,788,27
17527,275,98
17528,590,89
17529,386,87
17530,402,2
17531,32,49
17532,415,47
17533,426,74
17534,166,4
17535,70,23
17536,837,9
17537,998,47
17538,936,69
17539,980,53
17540,634,68
17541,291,72
17542,815,83
17543,650,13
17544,491,5
17545,408,79
17546,620,83
17547,270,32
17548,377,84
17549,84,80
17550,908,6
17551,696,78
17552,281,27
17553,860,20
17554,880,86
17555,34,89
17556,872,11
17557,582,34
17558,66,22
17559,789,72
17560,929,82
17561,888,67
17562,488,44
17563,42,42
17564,191,52
17565,542,11
17566,314,1
17567,175,37
17568,483,30
17569,340,55
17570,241,79
17571,763,51
17572,698,12
17573,448,95
17574,46,43
17575,679,94
17576,785,70
17577,343,35
17578,728,43
17579,809,95
17580,943,20
17581,661,26
17582,228,16
17583,384,41
17584,574,84
17585,709,68
17586,192,74
17587,43,27
17588,339,6
17589,97,3
17590,506,62
17591,5,16
17592,154,32
17593,745,68
17594,346,3
17595,823,19
17596,417,41
17597,350,46
17598,999,88
17599,280,9
17600,995,34
17601,371,98
17602,801,53
17603,944,59
17604,654,96
17605,9,68
17606,819,100
17607,832,25
17608,994,65
17609,667,79
17610,418,28
17611,785,55
17612,31,4
17613,771,5
17614,423,26
17615,811,99
17616,875,32
17617,94,77
17618,937,65
17619,894,73
17620,344,35
17621,285,18
17622,955,99
17623,462,92
17624,291,74
17625,384,85
17626,727,86
17627,713,92
17628,648,39
17629,205,26
17630,998,42
17631,924,48
17632,876,92
17633,532,57
17634,768,27
17635,349,9
17636,23,27
17637,807,78
17638,626,40
17639,949,39
17640,457,32
17641,185,11
17642,182,38
17643,548,80
17644,58,31
17645,5,44
17646,760,61
17647,409,16
17648,533,49
17649,291,81
17650,416,89
17651,491,26
17652,372,99
17653,946,48
17654,4,57
17655,881,54
17656,584,52
17657,349,20
17658,985,62
17659,987,59
17660,750,49
17661,89,18
17662,142,31
17663,223,3
17664,145,34
17665,645,13
17666,238,52
17667,776,49
17668,233,2
17669,952,62
17670,270,22
17671,517,45
17672,258,7
17673,444,13
17674,882,64
17675,329,24
17676,655,87
17677,599,29
17678,163,58
17679,862,60
17680,833,79
17681,464,93
17682,761,71
17683,345,82
17684,890,39
17685,452,64
17686,317,16
17687,146,66
17688,572,40
17689,484,85
17690,41,40
17691,95,75
17692,756,24
17693,616,64
17694,952,78
17695,140,91
17696,206,86
17697,671,87
17698,268,78
17699,447,61
17700,618,80
17701,880,48
17702,818,77
17703,672,3
17704,843,99
17705,852,50
17706,346,25
17707,974,25
17708,54,12
17709,781,12
17710,674,55
17711,952,16
17712,505,9
17713,782,83
17714,846,47
17715,875,14
17716,525,45
17717,161,84
17718,523,16
17719,205,66
17720,175,52
17721,978,8
17722,296,100
17723,846,50
17724,114,85
17725,474,96
17726,181,63
17727,70,93
17728,497,11
17729,287,54
17730,75,58
17731,170,59
17732,978,90
17733,959,96
17734,903,4
17735,856,71
17736,13,5
17737,337,76
17738,217,78
17739,961,60
17740,573,99
17741,213,62
17742,662,70
17743,778,14
17744,526,100
17745,718,2
17746,26,80
17747,251,7
17748,396,88
17749,655,68
17750,315,18
17751,966,66
17752,953,32
17753,968,17
17754,827,49
17755,266,53
17756,613,98
17757,85,6
17758,484,98
17759,542,25
17760,346,71
17761,385,72
17762,131,37
17763,751,88
17764,966,26
17765,111,21
17766,612,70
17767,303,84
17768,659,8
17769,642,61
17770,415,29
17771,530,64
17772,558,77
17773,297,86
17774,811,69
17775,891,100
17776,125,25
17777,771,33
17778,262,21
17779,37,73
17780,272,80
17781,718,53
17782,145,14
17783,31,89
17784,777,30
17785,962,40
17786,952,60
17787,484,74
17788,184,81
17789,489,81
17790,107,35
17791,467,12
17792,617,10
17793,767,58
17794,246,42
17795,774,68
17796,447,79
17797,27,16
17798,686,12
17799,203,15
17800,835,41
17801,266,41
17802,548,8
17803,884,4
17804,214,44
17805,925,84
17806,966,80
17807,707,79
17808,428,25
17809,823,87
17810,20,52
17811,396,69
17812,82,70
17813,590,36
17814,714,48
17815,97,28
17816,669,99
17817,989,63
17818,950,63
17819,918,33
17820,320,61
17821,566,27
17822,517,69
17823,396,8
17824,494,81
17825,434,76
17826,602,17
17827,277,64
17828,844,47
17829,682,46
17830,575,3
17831,271,26
17832,72,29
17833,380,91
17834,326,72
17835,799,99
17836,945,53
17837,743,35
17838,699,45
17839,711,79
17840,745,100
17841,210,40
17842,877,87
17843,492,17
17844,783,7
17845,586,44
17846,59,87
17847,820,15
17848,87,42
17849,357,12
17850,370,93
17851,589,7
17852,516,51
17853,281,8
17854,193,68
17855,284,10
17856,371,77
17857,185,34
17858,680,57
17859,60,21
17860,810,17
17861,509,95
17862,26,31
17863,674,69
17864,477,98
17865,297,76
17866,199,66
17867,810,8
17868,592,60
17869,388,19
17870,232,72
17871,100,69
17872,351,38
17873,354,52
17874,128,77
17875,371,71
17876,585,58
17877,196,20
17878,463,58
17879,675,40
17880,734,62
17881,44,60
17882,766,37
17883,818,34
17884,705,93
17885,375,48
17886,658,82
17887,841,90
17888,91,31
17889,482,61
17890,967,59
17891,550,69
17892,600,96
17893,859,1
17894,905,82
17895,756,80
17896,30,95
17897,74,90
17898,447,22
17899,920,45
17900,871,59
17901,800,15
17902,278,9
17903,709,83
17904,397,89
17905,905,29
17906,187,34
17907,559,50
17908,436,83
17909,885,66
17910,93,7
17911,756,34
17912,203,84
17913,60,83
17914,867,88
17915,168,38
17916,784,59
17917,778,42
17918,104,32
17919,812,55
17920,198,5
17921,396,62
17922,424,98
17923,808,37
17924,598,27
17925,371,68
17926,518,35
17927,685,68
17928,594,57
17929,835,100
17930,325,93
17931,498,50
17932,296,13
17933,349,43
17934,359,24
17935,498,1
17936,189,78
17937,659,58
17938,816,25
17939,130,96
17940,813,6
17941,623,20
17942,718,50
17943,810,6
17944,727,55
17945,624,4
17946,931,4
17947,391,67
17948,505,45
17949,596,78
17950,855,49
17951,376,22
17952,79,21
17953,543,59
17954,188,96
17955,631,32
17956,300,81
17957,675,65
17958,422,61
17959,851,97
17960,792,79
17961,629,34
17962,975,18
17963,904,80
17964,364,18
17965,776,24
17966,597,23
17967,859,89
17968,341,7
17969,634,8
17970,812,9
17971,192,1
17972,6,31
17973,156,88
17974,689,12
17975,285,7
17976,312,60
17977,903,80
17978,810,91
17979,595,97
17980,127,38
17981,993,81
17982,346,48
17983,785,20
17984,826,44
17985,882,42
17986,574,9
17987,345,6
17988,14,70
17989,923,59
17990,725,97
17991,349,38
17992,361,47
17993,365,54
17994,523,17
17995,544,74
17996,372,7
17997,764,17
17998,321,60
17999,154,65
18000,976,71
18001,953,39
18002,326,56
18003,579,37
18004,899,19
18005,895,71
18006,874,97
18007,767,95
18008,287,42
18009,68,2
18010,301,91
18011,582,1
18012,969,16
18013,866,65
18014,665,61
18015,340,14
18016,136,79
18017,298,7
18018,142,81
18019,370,40
18020,68,42
18021,855,65
18022,339,97
18023,541,54
18024,638,7
18025,752,60
18026,808,69
18027,745,12
18028,91,63
